Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Care & Instructions (product.metafields.my_fields.care_instructions),Color (product.metafields.my_fields.color),Dimensions (product.metafields.my_fields.dimensions),EMI From (product.metafields.my_fields.emi_from),Estimate shipping time (product.metafields.my_fields.estimate_shipping_time),Free Delivery (product.metafields.my_fields.free_delivery),Marchant Details (product.metafields.my_fields.marchant_details),Material (product.metafields.my_fields.material),Product Subtitle (product.metafields.my_fields.product_subtitle),related 1 (product.metafields.my_fields.related_1),related 2 (product.metafields.my_fields.related_2),related 3 (product.metafields.my_fields.related_3),related 4 (product.metafields.my_fields.related_4),Short Description (product.metafields.my_fields.short_description),Soldout message (product.metafields.my_fields.soldout_message),Style (product.metafields.my_fields.style),Weight (product.metafields.my_fields.weight),Product rating count (product.metafields.reviews.rating_count),Color (product.metafields.shopify.color-pattern),Furniture/Fixture features (product.metafields.shopify.furniture-fixture-features),Furniture/Fixture material (product.metafields.shopify.furniture-fixture-material),Leg material (product.metafields.shopify.leg-material),Material (product.metafields.shopify.material),Mount/Stand features (product.metafields.shopify.mount-stand-features),Mounting type (product.metafields.shopify.mounting-type),Suitable location (product.metafields.shopify.suitable-location),Tabletop color (product.metafields.shopify.tabletop-color),Tabletop material (product.metafields.shopify.tabletop-material),Tabletop shape (product.metafields.shopify.tabletop-shape),Top color (product.metafields.shopify.top-color),Top material (product.metafields.shopify.top-material),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
bluewud-gustowe-engineered-wood-coffee-table-centre-table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/products/610u5GLfg1L._SL1500.jpg?v=1754908332,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bluewud-gustowe-engineered-wood-coffee-table-centre-table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/products/610u5GLfg1L._SL1500__1.jpg?v=1754908332,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bluewud-gustowe-engineered-wood-coffee-table-centre-table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/products/51vgFrMMWLL._SL1500.jpg?v=1754908332,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bluewud-gustowe-engineered-wood-coffee-table-centre-table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/products/61Ct-Zt-g_L._SL1500.jpg?v=1754908332,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bluewud-gustowe-engineered-wood-coffee-table-centre-table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/products/61SA4l8FULL._SL1500.jpg?v=1754908332,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bluewud-gustowe-engineered-wood-coffee-table-centre-table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/products/51NIrZFttML._SL1500.jpg?v=1754908332,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bluewud-gustowe-engineered-wood-coffee-table-centre-table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/products/71LLEaNUV8L._SL1500_7a20db12-ca19-4819-9922-b23bf7c50603.jpg?v=1754908332,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gustowe-coffee-table-centre-table-1,Gustowe Coffee Table/Centre Table,"<ul class=""a-unordered-list a-vertical a-spacing-mini"" data-mce-fragment=""1"">
<li data-mce-fragment=""1"">
<p><span class=""a-list-item"" data-mce-fragment=""1"">Product Dimensions :: Length (93 Cm ) Breadth ( 45 Cm) Height ( 45 Cm).</span></p>
</li>
<li data-mce-fragment=""1"">
<p><span class=""a-list-item"" data-mce-fragment=""1"">Primary Material: Engineering wood with natural wood grain finish | Legs : Metal</span></p>
</li>
<li data-mce-fragment=""1"">
<p><span class=""a-list-item"" data-mce-fragment=""1"">Color: Wenge | Style: Contemporary | Leg : Metal</span></p>
</li>
<li data-mce-fragment=""1"">
<p><span class=""a-list-item"" data-mce-fragment=""1"">[[ DIY (Do-It-Yourself) Installation ]] It means you'll have to install it yourself or arrange a carpenter (at your own cost) to install it for you. It comes with the necessary hardware including a detailed installation guide.</span></p>
</li>
<li data-mce-fragment=""1"">
<p><span class=""a-list-item"" data-mce-fragment=""1"">Product Warranty :: 2 years warranty on manufacturing defects.</span></p>
</li>
</ul>",Bluewud,,"","",true,Title,Default Title,,,,,,,,CT-GSE-RTW2,7000.0,shopify,deny,manual,2549.00,3599.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/products/71YXMuQ2XyL._SL1100.jpg?v=1754908333,1,"",false,,,,,,,,,,,,,,,,Wenge,Length (93 Cm ) Breadth ( 45 Cm) Height ( 45 Cm).,,,Ships in 2-3 Days,,Engineered Wood ,"Metal Legs Rectangular,Wenge Finish",,,,,,,Contemporary,7.0kg,,,,,,,,,,,,,,,,kg,,,active
gustowe-coffee-table-centre-table-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/products/71_wgUi2vRL._SL1100.jpg?v=1754908333,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gustowe-coffee-table-centre-table-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/products/616IQfwrmJL._SL1500.jpg?v=1754908333,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gustowe-coffee-table-centre-table-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/products/61EwihCo6YL._SL1500.jpg?v=1754908333,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gustowe-coffee-table-centre-table-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/products/61M_f6RvMtL._SL1500.jpg?v=1754908333,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gustowe-coffee-table-centre-table-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/products/61IfdjRWc-L._SL1500.jpg?v=1754908333,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gustowe-coffee-table-centre-table-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/products/71uPbHZ24YL._SL1500.jpg?v=1754908333,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gustowe-coffee-table-centre-table-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/products/71LLEaNUV8L._SL1500_057a49fe-aaa3-4287-b718-c1924e784b48.jpg?v=1754908333,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gustowe-coffee-table-centre-table,Gustowe Coffee Table/Centre Table,"<ul class=""a-unordered-list a-vertical a-spacing-mini"" data-mce-fragment=""1"">
<li data-mce-fragment=""1"">
<p><span class=""a-list-item"" data-mce-fragment=""1"">Product Dimensions :: Length (93 Cm ) Breadth ( 45 Cm) Height ( 45 Cm).</span></p>
</li>
<li data-mce-fragment=""1"">
<p><span class=""a-list-item"" data-mce-fragment=""1"">Primary Material: Engineering wood with natural wood grain finish | Legs : Metal</span></p>
</li>
<li data-mce-fragment=""1"">
<p><span class=""a-list-item"" data-mce-fragment=""1"">Color: White | Style: Contemporary | Leg : Metal</span></p>
</li>
<li data-mce-fragment=""1"">
<p><span class=""a-list-item"" data-mce-fragment=""1"">[[ DIY (Do-It-Yourself) Installation ]] It means you'll have to install it yourself or arrange a carpenter (at your own cost) to install it for you. It comes with the necessary hardware including a detailed installation guide.</span></p>
</li>
<li data-mce-fragment=""1"">
<p><span class=""a-list-item"" data-mce-fragment=""1"">Product Warranty :: 2 years warranty on manufacturing defects.</span></p>
</li>
</ul>",Bluewud,,"","",true,Title,Default Title,,,,,,,,CT-GSE-RTF2,6500.0,shopify,deny,manual,2549.00,3599.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/products/71_k9zIlzjL._SL1100.jpg?v=1754908334,1,"",false,,,,,,,,,,,,,,,,White,Length (93 Cm ) Breadth ( 45 Cm) Height ( 45 Cm).,,,Ships in 2-3 Days,,Engineered Wood,"Metal Legs Rectangular, White",,,,,,,Contemporary,10.0kg,,,,,,,,,,,,,,,,kg,,,active
gustowe-coffee-table-centre-table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/products/71Uk5MCgKvL._SL1100.jpg?v=1754908334,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gustowe-coffee-table-centre-table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/products/51nXi9gYd_L._SL1500.jpg?v=1754908334,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gustowe-coffee-table-centre-table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/products/71eSLjZrbmL._SL1500.jpg?v=1754908334,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gustowe-coffee-table-centre-table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/products/61IZIexdn0L._SL1500.jpg?v=1754908334,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gustowe-coffee-table-centre-table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/products/61nGQZj4LQL._SL1500.jpg?v=1754908334,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gustowe-coffee-table-centre-table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/products/71LLEaNUV8L._SL1500_937aa81e-1d4f-4615-b6d8-6cc93a1d9b40.jpg?v=1754908335,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
declove-coffee-table-centre-table-1,Declove Coffee Table/Centre Table,"<ul class=""a-unordered-list a-vertical a-spacing-mini"">
<li class=""a-spacing-mini"">
<p><span class=""a-list-item"">Product Dimensions :: Length ( 104.5 Cm / 41.1 Inches ) Breadth (45 Cm / 17.7 Inches) Height (47.5 Cm / 18.7 Inches).</span></p>
</li>
<li class=""a-spacing-mini"">
<p><span class=""a-list-item"">Made of Particle Board (High grade prelam engineering wood with natural wood grain finish)</span></p>
</li>
<li class=""a-spacing-mini"">
<p><span class=""a-list-item"">Color: Brown Maple &amp; Beige || Style: Contemporary || Spacious &amp; Astethic Design</span></p>
</li>
<li class=""a-spacing-mini"">
<p><span class=""a-list-item"">Assembly Required: DIY (Do-It-Yourself) Installation, It means you'll have to install it yourself or arrange a carpenter to install it for you. It comes with the necessary hardware including a detailed installation guide.</span></p>
</li>
<li class=""a-spacing-mini"">
<p><span class=""a-list-item"">Product Warranty :: 2 years warranty on manufacturing defects.</span></p>
</li>
</ul>
<!---->",Bluewud,,"","",true,Color,Wenge,,,,,,,,CT-DOV-WF,21000.0,shopify,deny,manual,4749.00,5699.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/products/71i3i5ZjbiL._SL1100.jpg?v=1754908335,1,Declove Coffee Table/Centre Table |Wenge,false,,,,,,,,,,,,,,,,Frosty White & Wenge / Maple,Length ( 104.5Cm ) Breadth (45Cm) Height (46Cm).,,,Ships in 6-9 Days,,Engineered Wood,Wenge & White / Maple,,,,,,,Contemporary,21.0kg,'3,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/products/712WkyRV7zL._SL1100.jpg?v=1754908335,kg,,,active
declove-coffee-table-centre-table-1,,,,,,,,,Maple,,,,,,,,CT-DOV-MI,21000.0,shopify,deny,manual,4559.00,5699.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/products/712WkyRV7zL._SL1100.jpg?v=1754908335,2,Declove Coffee Table/Centre Table |Wenge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/files/CT-DOV-MI_PI_2_3ac908f0-5b10-4305-a142-733ef856a79a.jpg?v=1754908337,kg,,,
declove-coffee-table-centre-table-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/products/61WY6xANfoL._SL1500.jpg?v=1754908335,3,Declove Coffee Table/Centre Table |Wenge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
declove-coffee-table-centre-table-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/products/61XP84TY2lL._SL1500.jpg?v=1754908335,4,Declove Coffee Table/Centre Table |Wenge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
declove-coffee-table-centre-table-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/products/61hL3Yk6zkL._SL1500.jpg?v=1754908336,5,Declove Coffee Table/Centre Table |Wenge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
declove-coffee-table-centre-table-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/products/717GD4Zup9L._SL1500.jpg?v=1754908336,6,Declove Coffee Table/Centre Table |Wenge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
declove-coffee-table-centre-table-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/products/713tc8hAuQL._SL1500.jpg?v=1754908336,7,Declove Coffee Table/Centre Table |Wenge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
declove-coffee-table-centre-table-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/products/71LLEaNUV8L._SL1500_7c8fb3f5-0bcc-444a-8385-612f54556cef.jpg?v=1754908336,8,Declove Coffee Table/Centre Table |Wenge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
declove-coffee-table-centre-table-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/files/CT-DOV-MI_PI_2.jpg?v=1754908336,9,Declove Coffee Table/Centre Table |Maple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
declove-coffee-table-centre-table-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/files/CT-DOV-MI_8.jpg?v=1754908336,10,Declove Coffee Table/Centre Table |Maple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
declove-coffee-table-centre-table-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/files/CT-DOV-MI_PI_1.jpg?v=1754908336,11,Declove Coffee Table/Centre Table |Maple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
declove-coffee-table-centre-table-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/files/CT-DOV-MI_1.jpg?v=1754908336,12,Declove Coffee Table/Centre Table |Maple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
declove-coffee-table-centre-table-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/files/CT-DOV-MI_2.jpg?v=1754908336,13,Declove Coffee Table/Centre Table |Maple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
declove-coffee-table-centre-table-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/files/CT-DOV-MI_3.jpg?v=1754908336,14,Declove Coffee Table/Centre Table |Maple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
declove-coffee-table-centre-table-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/files/CT-DOV-MI_6.jpg?v=1754908336,15,Declove Coffee Table/Centre Table |Maple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
declove-coffee-table-centre-table-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/files/CT-DOV-MI_7.jpg?v=1754908336,16,Declove Coffee Table/Centre Table |Maple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
declove-coffee-table-centre-table-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/files/CT-DOV-MIDIM_6e316248-d546-4333-a64b-8db4197ffd38.jpg?v=1754908337,17,Declove Coffee Table/Centre Table |Maple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
declove-coffee-table-centre-table-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/files/CT-DOV-MI_PI_2_3ac908f0-5b10-4305-a142-733ef856a79a.jpg?v=1754908337,18,Declove Coffee Table/Centre Table |Maple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
declove-coffee-table-centre-table-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/files/CT-DOV-MI_8_f9ff318c-a2f7-46e6-9a7c-f9325e33dd8b.jpg?v=1754908337,19,Declove Coffee Table/Centre Table |Maple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
declove-coffee-table-centre-table-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/files/CT-DOV-MI_PI_1_30e01add-5e09-4651-8c30-b4007f67e17b.jpg?v=1754908337,20,Declove Coffee Table/Centre Table |Maple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
declove-coffee-table-centre-table-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/files/CT-DOV-MI_1_5bad0440-80dc-48d0-8be1-ed941217e9d0.jpg?v=1754908337,21,Declove Coffee Table/Centre Table |Maple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
declove-coffee-table-centre-table-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/files/CT-DOV-MI_2_f7e9cfff-3524-408e-a018-7fca2fbe4a30.jpg?v=1754908337,22,Declove Coffee Table/Centre Table |Maple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
declove-coffee-table-centre-table-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/files/CT-DOV-MI_3_11c24397-91fd-4eb7-a112-ec84b140ff58.jpg?v=1754908337,23,Declove Coffee Table/Centre Table |Maple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
declove-coffee-table-centre-table-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/files/CT-DOV-MI_6_ed083dd6-698b-480f-9f9c-a2e5d9c14667.jpg?v=1754908337,24,Declove Coffee Table/Centre Table |Maple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
declove-coffee-table-centre-table-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/files/CT-DOV-MI_7_6e11ba8d-5b65-4251-921e-20bb75321b3f.jpg?v=1754908337,25,Declove Coffee Table/Centre Table |Maple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
estoye-mini-tv-unit,Estoye Mini TV Unit,"<ul data-mce-fragment=""1"" class=""a-unordered-list a-vertical a-spacing-mini"">
<li>
<p><span class=""a-list-item"">Product Dimensions: Length (90.5Cm) Breadth (20 Cm) Height (11cm).</span></p>
</li>
<li>
<p><span class=""a-list-item"">Material: Engineering Wood with a natural wood grain finish</span></p>
</li>
<li>
<p><span class=""a-list-item"">Color: (White &amp; Wenge ), Style: Contemporary</span></p>
</li>
<li>
<p><span class=""a-list-item"">Assembly Required: DIY (Do-It-Yourself) Installation, It means you'll have to install it yourself or arrange a carpenter to install it for you. It comes with the necessary hardware including a detailed installation guide.</span></p>
</li>
<li>
<p><span class=""a-list-item"">Warranty: 2 years warranty on manufacturing defects.</span></p>
</li>
</ul>",Bluewud,,"","",true,Title,Default Title,,,,,,,,TU-ETY-MWF,9400.0,shopify,deny,manual,1839.00,2749.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/products/LifestylePrespective_3817b782-0de2-48d5-acb5-42f89f10f1e6.jpg?v=1754908338,1,"",false,,,,,,,,,,,,,,,,Wenge & White, Length (90.5Cm) Breadth (20 Cm) Height (11cm).,,,,,Engineered Wood ,,,,,,,,Contemporary,9.4kg,,,,,,,,,,,,,,,,kg,,,active
estoye-mini-tv-unit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/products/LifestyleFront_4c79f162-9bc1-451f-bedb-ad7d5fab4bb7.jpg?v=1754908338,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
estoye-mini-tv-unit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/products/EstoyeFrontWhite_01copy.jpg?v=1754908338,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
estoye-mini-tv-unit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/products/TU-ETY-MWF.jpg?v=1754908338,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
estoye-mini-tv-unit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/products/TU-ETY-MWF-09.jpg?v=1754908338,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
estoye-mini-tv-unit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/products/EstoyePersWhite_01copy_6c528361-edbf-4b90-ade4-6cb9f83db71e.jpg?v=1754908338,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mayrite-coffee-table-centre-table-3,Mayrite Coffee Table / Centre Table Wenge Finish,"<ul class=""a-unordered-list a-vertical a-spacing-mini"">
<li>
<p><span class=""a-list-item"">Product Dimensions ::<span>Length ( 80 Cm / 31.4 Inches) || Breadth (40 Cm / 15.7 Inches) || Height (40 Cm / 15.7 Inches).</span></span></p>
</li>
<li>
<p><span class=""a-list-item"">Made of Particle Board (High grade prelam engineering wood with natural wood grain finish)</span></p>
</li>
<li>
<p><span class=""a-list-item"">Product Color: (White Finish) | Shape - Rectangle | Floor Standing</span></p>
</li>
<li>
<p><span class=""a-list-item"">It is a DIY (Do-It-Yourself) product, which means you'll have to install it yourself or arrange a carpenter (at your own cost) to install it for you. It comes with the necessary hardware including a detailed installation guide. We’d recommend hiring an experienced, professional for installation. However, if you’re confident with intermediate DIY tasks, you could save time and money by installing it yourself.</span></p>
</li>
<li>
<p><span class=""a-list-item"">Product Warranty: 2-year warranty on manufacturing defects.</span></p>
</li>
</ul>",Bluewud,Uncategorized,"","",true,Title,Default Title,,,,,,,,CT-MT-RTW,4500.0,shopify,deny,manual,1949.00,3299.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/products/Lifestyle_Pers_6f716208-9fac-4f04-a200-74abde85ddc2.jpg?v=1754908339,1,"",false,,,,,,,,,,,,,,,,Wenge,Length ( 80 cm ) Breadth (40 cm) Height ( 40 cm),,,Ships in 6-8 Days,,Engineered Wood,"Rectangle ,Wenge",,,,,,,Modern,4.5kg,,,,,,,,,,,,,,,,kg,,,active
mayrite-coffee-table-centre-table-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/products/Lifestyle_Front_79c06701-8a0e-4d5a-a10d-f7f9a671dcfb.jpg?v=1754908339,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mayrite-coffee-table-centre-table-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1808/6469/products/Front_36c44d2c-7cf5-4579-87a1-d44aba9c6d4f.jpg?v=1754908339,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
